,Feature1,Feature2,Correlation_x,Correlation_y,_merge
9724,Te_rho_z36,Ne_rho_z19,True,,left_only
9725,Te_rho_z36,Ne_rho_z20,True,,left_only
9726,Te_rho_z36,Ne_rho_z21,True,,left_only
9727,Te_rho_z36,Ne_rho_z22,True,,left_only
9728,Te_rho_z36,Ne_rho_z23,True,,left_only
9729,Te_rho_z36,Ne_rho_z24,True,,left_only
9730,Te_rho_z36,Ne_rho_z25,True,,left_only
9761,Te_rho_z36,Ne_rho_z56,True,,left_only
9762,Te_rho_z36,Ne_rho_z57,True,,left_only
9763,Te_rho_z36,Ne_rho_z58,True,,left_only
9764,Te_rho_z36,Ne_rho_z59,True,,left_only
9765,Te_rho_z36,Ne_rho_z60,True,,left_only
9766,Te_rho_z36,Ne_rho_z61,True,,left_only
9767,Te_rho_z36,Ne_rho_z62,True,,left_only
9768,Te_rho_z36,Ne_rho_z63,True,,left_only
9769,Te_rho_z36,Ne_rho_z64,True,,left_only
9770,Te_rho_z36,Ne_rho_z65,True,,left_only
9771,Te_rho_z36,Ne_rho_z66,True,,left_only
9772,Te_rho_z36,Ne_rho_z67,True,,left_only
9828,Te_rho_z36,Te_rho_z60,True,,left_only
9829,Te_rho_z36,Te_rho_z61,True,,left_only
9830,Te_rho_z36,Te_rho_z62,True,,left_only
9831,Te_rho_z36,Te_rho_z63,True,,left_only
9832,Te_rho_z36,Te_rho_z64,True,,left_only
9833,Te_rho_z36,Te_rho_z65,True,,left_only
9834,Te_rho_z36,Te_rho_z66,True,,left_only
9835,Te_rho_z36,Te_rho_z67,True,,left_only
9843,Te_rho_z37,Ne_rho_z18,True,,left_only
9844,Te_rho_z37,Ne_rho_z19,True,,left_only
9845,Te_rho_z37,Ne_rho_z20,True,,left_only
9846,Te_rho_z37,Ne_rho_z21,True,,left_only
9847,Te_rho_z37,Ne_rho_z22,True,,left_only
9848,Te_rho_z37,Ne_rho_z23,True,,left_only
9849,Te_rho_z37,Ne_rho_z24,True,,left_only
9850,Te_rho_z37,Ne_rho_z25,True,,left_only
9881,Te_rho_z37,Ne_rho_z56,True,,left_only
9882,Te_rho_z37,Ne_rho_z57,True,,left_only
9883,Te_rho_z37,Ne_rho_z58,True,,left_only
9884,Te_rho_z37,Ne_rho_z59,True,,left_only
9885,Te_rho_z37,Ne_rho_z60,True,,left_only
9886,Te_rho_z37,Ne_rho_z61,True,,left_only
9887,Te_rho_z37,Ne_rho_z62,True,,left_only
9888,Te_rho_z37,Ne_rho_z63,True,,left_only
9889,Te_rho_z37,Ne_rho_z64,True,,left_only
9890,Te_rho_z37,Ne_rho_z65,True,,left_only
9891,Te_rho_z37,Ne_rho_z66,True,,left_only
9892,Te_rho_z37,Ne_rho_z67,True,,left_only
9948,Te_rho_z37,Te_rho_z60,True,,left_only
9949,Te_rho_z37,Te_rho_z61,True,,left_only
9950,Te_rho_z37,Te_rho_z62,True,,left_only
9951,Te_rho_z37,Te_rho_z63,True,,left_only
9952,Te_rho_z37,Te_rho_z64,True,,left_only
9953,Te_rho_z37,Te_rho_z65,True,,left_only
9954,Te_rho_z37,Te_rho_z66,True,,left_only
9955,Te_rho_z37,Te_rho_z67,True,,left_only
9964,Te_rho_z38,Ne_rho_z18,True,,left_only
9965,Te_rho_z38,Ne_rho_z19,True,,left_only
9966,Te_rho_z38,Ne_rho_z20,True,,left_only
9967,Te_rho_z38,Ne_rho_z21,True,,left_only
9968,Te_rho_z38,Ne_rho_z22,True,,left_only
9969,Te_rho_z38,Ne_rho_z23,True,,left_only
9970,Te_rho_z38,Ne_rho_z24,True,,left_only
9971,Te_rho_z38,Ne_rho_z25,True,,left_only
10002,Te_rho_z38,Ne_rho_z56,True,,left_only
10003,Te_rho_z38,Ne_rho_z57,True,,left_only
10004,Te_rho_z38,Ne_rho_z58,True,,left_only
10005,Te_rho_z38,Ne_rho_z59,True,,left_only
10006,Te_rho_z38,Ne_rho_z60,True,,left_only
10007,Te_rho_z38,Ne_rho_z61,True,,left_only
10008,Te_rho_z38,Ne_rho_z62,True,,left_only
10009,Te_rho_z38,Ne_rho_z63,True,,left_only
10010,Te_rho_z38,Ne_rho_z64,True,,left_only
10011,Te_rho_z38,Ne_rho_z65,True,,left_only
10012,Te_rho_z38,Ne_rho_z66,True,,left_only
10013,Te_rho_z38,Ne_rho_z67,True,,left_only
10069,Te_rho_z38,Te_rho_z60,True,,left_only
10070,Te_rho_z38,Te_rho_z61,True,,left_only
10071,Te_rho_z38,Te_rho_z62,True,,left_only
10072,Te_rho_z38,Te_rho_z63,True,,left_only
10073,Te_rho_z38,Te_rho_z64,True,,left_only
10074,Te_rho_z38,Te_rho_z65,True,,left_only
10075,Te_rho_z38,Te_rho_z66,True,,left_only
10076,Te_rho_z38,Te_rho_z67,True,,left_only
10085,Te_rho_z39,Ne_rho_z18,True,,left_only
10086,Te_rho_z39,Ne_rho_z19,True,,left_only
10087,Te_rho_z39,Ne_rho_z20,True,,left_only
10088,Te_rho_z39,Ne_rho_z21,True,,left_only
10089,Te_rho_z39,Ne_rho_z22,True,,left_only
10090,Te_rho_z39,Ne_rho_z23,True,,left_only
10091,Te_rho_z39,Ne_rho_z24,True,,left_only
10092,Te_rho_z39,Ne_rho_z25,True,,left_only
10124,Te_rho_z39,Ne_rho_z57,True,,left_only
10125,Te_rho_z39,Ne_rho_z58,True,,left_only
10126,Te_rho_z39,Ne_rho_z59,True,,left_only
10127,Te_rho_z39,Ne_rho_z60,True,,left_only
10128,Te_rho_z39,Ne_rho_z61,True,,left_only
10129,Te_rho_z39,Ne_rho_z62,True,,left_only
10130,Te_rho_z39,Ne_rho_z63,True,,left_only
10131,Te_rho_z39,Ne_rho_z64,True,,left_only
10132,Te_rho_z39,Ne_rho_z65,True,,left_only
10133,Te_rho_z39,Ne_rho_z66,True,,left_only
10134,Te_rho_z39,Ne_rho_z67,True,,left_only
10191,Te_rho_z39,Te_rho_z61,True,,left_only
10192,Te_rho_z39,Te_rho_z62,True,,left_only
10193,Te_rho_z39,Te_rho_z63,True,,left_only
10194,Te_rho_z39,Te_rho_z64,True,,left_only
10195,Te_rho_z39,Te_rho_z65,True,,left_only
10196,Te_rho_z39,Te_rho_z66,True,,left_only
10197,Te_rho_z39,Te_rho_z67,True,,left_only
10255,Te_rho_z40,Ne_rho_z18,True,,left_only
10256,Te_rho_z40,Ne_rho_z19,True,,left_only
10257,Te_rho_z40,Ne_rho_z20,True,,left_only
10258,Te_rho_z40,Ne_rho_z21,True,,left_only
10259,Te_rho_z40,Ne_rho_z22,True,,left_only
10260,Te_rho_z40,Ne_rho_z23,True,,left_only
10261,Te_rho_z40,Ne_rho_z24,True,,left_only
10262,Te_rho_z40,Ne_rho_z25,True,,left_only
10294,Te_rho_z40,Ne_rho_z57,True,,left_only
10295,Te_rho_z40,Ne_rho_z58,True,,left_only
10296,Te_rho_z40,Ne_rho_z59,True,,left_only
10297,Te_rho_z40,Ne_rho_z60,True,,left_only
10298,Te_rho_z40,Ne_rho_z61,True,,left_only
10299,Te_rho_z40,Ne_rho_z62,True,,left_only
10300,Te_rho_z40,Ne_rho_z63,True,,left_only
10301,Te_rho_z40,Ne_rho_z64,True,,left_only
10302,Te_rho_z40,Ne_rho_z65,True,,left_only
10303,Te_rho_z40,Ne_rho_z66,True,,left_only
10304,Te_rho_z40,Ne_rho_z67,True,,left_only
10361,Te_rho_z40,Te_rho_z61,True,,left_only
10362,Te_rho_z40,Te_rho_z62,True,,left_only
10363,Te_rho_z40,Te_rho_z63,True,,left_only
10364,Te_rho_z40,Te_rho_z64,True,,left_only
10365,Te_rho_z40,Te_rho_z65,True,,left_only
10366,Te_rho_z40,Te_rho_z66,True,,left_only
10367,Te_rho_z40,Te_rho_z67,True,,left_only
10376,Te_rho_z41,Ne_rho_z18,True,,left_only
10377,Te_rho_z41,Ne_rho_z19,True,,left_only
10378,Te_rho_z41,Ne_rho_z20,True,,left_only
10379,Te_rho_z41,Ne_rho_z21,True,,left_only
10380,Te_rho_z41,Ne_rho_z22,True,,left_only
10381,Te_rho_z41,Ne_rho_z23,True,,left_only
10382,Te_rho_z41,Ne_rho_z24,True,,left_only
10383,Te_rho_z41,Ne_rho_z25,True,,left_only
10415,Te_rho_z41,Ne_rho_z57,True,,left_only
10416,Te_rho_z41,Ne_rho_z58,True,,left_only
10417,Te_rho_z41,Ne_rho_z59,True,,left_only
10418,Te_rho_z41,Ne_rho_z60,True,,left_only
10419,Te_rho_z41,Ne_rho_z61,True,,left_only
10420,Te_rho_z41,Ne_rho_z62,True,,left_only
10421,Te_rho_z41,Ne_rho_z63,True,,left_only
10422,Te_rho_z41,Ne_rho_z64,True,,left_only
10423,Te_rho_z41,Ne_rho_z65,True,,left_only
10424,Te_rho_z41,Ne_rho_z66,True,,left_only
10425,Te_rho_z41,Ne_rho_z67,True,,left_only
10483,Te_rho_z41,Te_rho_z62,True,,left_only
10484,Te_rho_z41,Te_rho_z63,True,,left_only
10485,Te_rho_z41,Te_rho_z64,True,,left_only
10486,Te_rho_z41,Te_rho_z65,True,,left_only
10487,Te_rho_z41,Te_rho_z66,True,,left_only
10488,Te_rho_z41,Te_rho_z67,True,,left_only
10497,Te_rho_z42,Ne_rho_z18,True,,left_only
10498,Te_rho_z42,Ne_rho_z19,True,,left_only
10499,Te_rho_z42,Ne_rho_z20,True,,left_only
10500,Te_rho_z42,Ne_rho_z21,True,,left_only
10501,Te_rho_z42,Ne_rho_z22,True,,left_only
10502,Te_rho_z42,Ne_rho_z23,True,,left_only
10503,Te_rho_z42,Ne_rho_z24,True,,left_only
10504,Te_rho_z42,Ne_rho_z25,True,,left_only
10537,Te_rho_z42,Ne_rho_z58,True,,left_only
10538,Te_rho_z42,Ne_rho_z59,True,,left_only
10539,Te_rho_z42,Ne_rho_z60,True,,left_only
10540,Te_rho_z42,Ne_rho_z61,True,,left_only
10541,Te_rho_z42,Ne_rho_z62,True,,left_only
10542,Te_rho_z42,Ne_rho_z63,True,,left_only
10543,Te_rho_z42,Ne_rho_z64,True,,left_only
10544,Te_rho_z42,Ne_rho_z65,True,,left_only
10545,Te_rho_z42,Ne_rho_z66,True,,left_only
10546,Te_rho_z42,Ne_rho_z67,True,,left_only
10604,Te_rho_z42,Te_rho_z62,True,,left_only
10605,Te_rho_z42,Te_rho_z63,True,,left_only
10606,Te_rho_z42,Te_rho_z64,True,,left_only
10607,Te_rho_z42,Te_rho_z65,True,,left_only
10608,Te_rho_z42,Te_rho_z66,True,,left_only
10609,Te_rho_z42,Te_rho_z67,True,,left_only
10618,Te_rho_z43,Ne_rho_z18,True,,left_only
10619,Te_rho_z43,Ne_rho_z19,True,,left_only
10620,Te_rho_z43,Ne_rho_z20,True,,left_only
10621,Te_rho_z43,Ne_rho_z21,True,,left_only
10622,Te_rho_z43,Ne_rho_z22,True,,left_only
10623,Te_rho_z43,Ne_rho_z23,True,,left_only
10624,Te_rho_z43,Ne_rho_z24,True,,left_only
10625,Te_rho_z43,Ne_rho_z25,True,,left_only
10658,Te_rho_z43,Ne_rho_z58,True,,left_only
10659,Te_rho_z43,Ne_rho_z59,True,,left_only
10660,Te_rho_z43,Ne_rho_z60,True,,left_only
10661,Te_rho_z43,Ne_rho_z61,True,,left_only
10662,Te_rho_z43,Ne_rho_z62,True,,left_only
10663,Te_rho_z43,Ne_rho_z63,True,,left_only
10664,Te_rho_z43,Ne_rho_z64,True,,left_only
10665,Te_rho_z43,Ne_rho_z65,True,,left_only
10666,Te_rho_z43,Ne_rho_z66,True,,left_only
10667,Te_rho_z43,Ne_rho_z67,True,,left_only
10726,Te_rho_z43,Te_rho_z63,True,,left_only
10727,Te_rho_z43,Te_rho_z64,True,,left_only
10728,Te_rho_z43,Te_rho_z65,True,,left_only
10729,Te_rho_z43,Te_rho_z66,True,,left_only
10730,Te_rho_z43,Te_rho_z67,True,,left_only
10739,Te_rho_z44,Ne_rho_z18,True,,left_only
10740,Te_rho_z44,Ne_rho_z19,True,,left_only
10741,Te_rho_z44,Ne_rho_z20,True,,left_only
10742,Te_rho_z44,Ne_rho_z21,True,,left_only
10743,Te_rho_z44,Ne_rho_z22,True,,left_only
10744,Te_rho_z44,Ne_rho_z23,True,,left_only
10745,Te_rho_z44,Ne_rho_z24,True,,left_only
10746,Te_rho_z44,Ne_rho_z25,True,,left_only
10780,Te_rho_z44,Ne_rho_z59,True,,left_only
10781,Te_rho_z44,Ne_rho_z60,True,,left_only
10782,Te_rho_z44,Ne_rho_z61,True,,left_only
10783,Te_rho_z44,Ne_rho_z62,True,,left_only
10784,Te_rho_z44,Ne_rho_z63,True,,left_only
10785,Te_rho_z44,Ne_rho_z64,True,,left_only
10786,Te_rho_z44,Ne_rho_z65,True,,left_only
10787,Te_rho_z44,Ne_rho_z66,True,,left_only
10788,Te_rho_z44,Ne_rho_z67,True,,left_only
10847,Te_rho_z44,Te_rho_z63,True,,left_only
10848,Te_rho_z44,Te_rho_z64,True,,left_only
10849,Te_rho_z44,Te_rho_z65,True,,left_only
10850,Te_rho_z44,Te_rho_z66,True,,left_only
10851,Te_rho_z44,Te_rho_z67,True,,left_only
10860,Te_rho_z45,Ne_rho_z18,True,,left_only
10861,Te_rho_z45,Ne_rho_z19,True,,left_only
10862,Te_rho_z45,Ne_rho_z20,True,,left_only
10863,Te_rho_z45,Ne_rho_z21,True,,left_only
10864,Te_rho_z45,Ne_rho_z22,True,,left_only
10865,Te_rho_z45,Ne_rho_z23,True,,left_only
10866,Te_rho_z45,Ne_rho_z24,True,,left_only
10901,Te_rho_z45,Ne_rho_z59,True,,left_only
10902,Te_rho_z45,Ne_rho_z60,True,,left_only
10903,Te_rho_z45,Ne_rho_z61,True,,left_only
10904,Te_rho_z45,Ne_rho_z62,True,,left_only
10905,Te_rho_z45,Ne_rho_z63,True,,left_only
10906,Te_rho_z45,Ne_rho_z64,True,,left_only
10907,Te_rho_z45,Ne_rho_z65,True,,left_only
10908,Te_rho_z45,Ne_rho_z66,True,,left_only
10909,Te_rho_z45,Ne_rho_z67,True,,left_only
10969,Te_rho_z45,Te_rho_z64,True,,left_only
10970,Te_rho_z45,Te_rho_z65,True,,left_only
10971,Te_rho_z45,Te_rho_z66,True,,left_only
10972,Te_rho_z45,Te_rho_z67,True,,left_only
10981,Te_rho_z46,Ne_rho_z18,True,,left_only
10982,Te_rho_z46,Ne_rho_z19,True,,left_only
10983,Te_rho_z46,Ne_rho_z20,True,,left_only
10984,Te_rho_z46,Ne_rho_z21,True,,left_only
10985,Te_rho_z46,Ne_rho_z22,True,,left_only
10986,Te_rho_z46,Ne_rho_z23,True,,left_only
10987,Te_rho_z46,Ne_rho_z24,True,,left_only
11022,Te_rho_z46,Ne_rho_z59,True,,left_only
11023,Te_rho_z46,Ne_rho_z60,True,,left_only
11024,Te_rho_z46,Ne_rho_z61,True,,left_only
11025,Te_rho_z46,Ne_rho_z62,True,,left_only
11026,Te_rho_z46,Ne_rho_z63,True,,left_only
11027,Te_rho_z46,Ne_rho_z64,True,,left_only
11028,Te_rho_z46,Ne_rho_z65,True,,left_only
11029,Te_rho_z46,Ne_rho_z66,True,,left_only
11030,Te_rho_z46,Ne_rho_z67,True,,left_only
11089,Te_rho_z46,Te_rho_z65,True,,left_only
11090,Te_rho_z46,Te_rho_z66,True,,left_only
11091,Te_rho_z46,Te_rho_z67,True,,left_only
11099,Te_rho_z47,Ne_rho_z18,True,,left_only
11100,Te_rho_z47,Ne_rho_z19,True,,left_only
11101,Te_rho_z47,Ne_rho_z20,True,,left_only
11102,Te_rho_z47,Ne_rho_z21,True,,left_only
11103,Te_rho_z47,Ne_rho_z22,True,,left_only
11104,Te_rho_z47,Ne_rho_z23,True,,left_only
11105,Te_rho_z47,Ne_rho_z24,True,,left_only
11141,Te_rho_z47,Ne_rho_z60,True,,left_only
11142,Te_rho_z47,Ne_rho_z61,True,,left_only
11143,Te_rho_z47,Ne_rho_z62,True,,left_only
11144,Te_rho_z47,Ne_rho_z63,True,,left_only
11145,Te_rho_z47,Ne_rho_z64,True,,left_only
11146,Te_rho_z47,Ne_rho_z65,True,,left_only
11147,Te_rho_z47,Ne_rho_z66,True,,left_only
11148,Te_rho_z47,Ne_rho_z67,True,,left_only
11206,Te_rho_z47,Te_rho_z65,True,,left_only
11207,Te_rho_z47,Te_rho_z66,True,,left_only
11208,Te_rho_z47,Te_rho_z67,True,,left_only
11216,Te_rho_z48,Ne_rho_z18,True,,left_only
11217,Te_rho_z48,Ne_rho_z19,True,,left_only
11218,Te_rho_z48,Ne_rho_z20,True,,left_only
11219,Te_rho_z48,Ne_rho_z21,True,,left_only
11220,Te_rho_z48,Ne_rho_z22,True,,left_only
11221,Te_rho_z48,Ne_rho_z23,True,,left_only
11222,Te_rho_z48,Ne_rho_z24,True,,left_only
11258,Te_rho_z48,Ne_rho_z60,True,,left_only
11259,Te_rho_z48,Ne_rho_z61,True,,left_only
11260,Te_rho_z48,Ne_rho_z62,True,,left_only
11261,Te_rho_z48,Ne_rho_z63,True,,left_only
11262,Te_rho_z48,Ne_rho_z64,True,,left_only
11263,Te_rho_z48,Ne_rho_z65,True,,left_only
11264,Te_rho_z48,Ne_rho_z66,True,,left_only
11265,Te_rho_z48,Ne_rho_z67,True,,left_only
11321,Te_rho_z48,Te_rho_z66,True,,left_only
11322,Te_rho_z48,Te_rho_z67,True,,left_only
11329,Te_rho_z49,Ne_rho_z18,True,,left_only
11330,Te_rho_z49,Ne_rho_z19,True,,left_only
11331,Te_rho_z49,Ne_rho_z20,True,,left_only
11332,Te_rho_z49,Ne_rho_z21,True,,left_only
11333,Te_rho_z49,Ne_rho_z22,True,,left_only
11334,Te_rho_z49,Ne_rho_z23,True,,left_only
11335,Te_rho_z49,Ne_rho_z24,True,,left_only
11372,Te_rho_z49,Ne_rho_z61,True,,left_only
11373,Te_rho_z49,Ne_rho_z62,True,,left_only
11374,Te_rho_z49,Ne_rho_z63,True,,left_only
11375,Te_rho_z49,Ne_rho_z64,True,,left_only
11376,Te_rho_z49,Ne_rho_z65,True,,left_only
11377,Te_rho_z49,Ne_rho_z66,True,,left_only
11378,Te_rho_z49,Ne_rho_z67,True,,left_only
11435,Te_rho_z49,Te_rho_z67,True,,left_only
11489,Te_rho_z50,Ne_rho_z18,True,,left_only
11490,Te_rho_z50,Ne_rho_z19,True,,left_only
11491,Te_rho_z50,Ne_rho_z20,True,,left_only
11492,Te_rho_z50,Ne_rho_z21,True,,left_only
11493,Te_rho_z50,Ne_rho_z22,True,,left_only
11494,Te_rho_z50,Ne_rho_z23,True,,left_only
11495,Te_rho_z50,Ne_rho_z24,True,,left_only
11532,Te_rho_z50,Ne_rho_z61,True,,left_only
11533,Te_rho_z50,Ne_rho_z62,True,,left_only
11534,Te_rho_z50,Ne_rho_z63,True,,left_only
11535,Te_rho_z50,Ne_rho_z64,True,,left_only
11536,Te_rho_z50,Ne_rho_z65,True,,left_only
11537,Te_rho_z50,Ne_rho_z66,True,,left_only
11538,Te_rho_z50,Ne_rho_z67,True,,left_only
11601,Te_rho_z51,Ne_rho_z18,True,,left_only
11602,Te_rho_z51,Ne_rho_z19,True,,left_only
11603,Te_rho_z51,Ne_rho_z20,True,,left_only
11604,Te_rho_z51,Ne_rho_z21,True,,left_only
11605,Te_rho_z51,Ne_rho_z22,True,,left_only
11606,Te_rho_z51,Ne_rho_z23,True,,left_only
11607,Te_rho_z51,Ne_rho_z24,True,,left_only
11645,Te_rho_z51,Ne_rho_z62,True,,left_only
11646,Te_rho_z51,Ne_rho_z63,True,,left_only
11647,Te_rho_z51,Ne_rho_z64,True,,left_only
11648,Te_rho_z51,Ne_rho_z65,True,,left_only
11649,Te_rho_z51,Ne_rho_z66,True,,left_only
11650,Te_rho_z51,Ne_rho_z67,True,,left_only
11713,Te_rho_z52,Ne_rho_z18,True,,left_only
11714,Te_rho_z52,Ne_rho_z19,True,,left_only
11715,Te_rho_z52,Ne_rho_z20,True,,left_only
11716,Te_rho_z52,Ne_rho_z21,True,,left_only
11717,Te_rho_z52,Ne_rho_z22,True,,left_only
11718,Te_rho_z52,Ne_rho_z23,True,,left_only
11719,Te_rho_z52,Ne_rho_z24,True,,left_only
11757,Te_rho_z52,Ne_rho_z62,True,,left_only
11758,Te_rho_z52,Ne_rho_z63,True,,left_only
11759,Te_rho_z52,Ne_rho_z64,True,,left_only
11760,Te_rho_z52,Ne_rho_z65,True,,left_only
11761,Te_rho_z52,Ne_rho_z66,True,,left_only
11762,Te_rho_z52,Ne_rho_z67,True,,left_only
11825,Te_rho_z53,Ne_rho_z18,True,,left_only
11826,Te_rho_z53,Ne_rho_z19,True,,left_only
11827,Te_rho_z53,Ne_rho_z20,True,,left_only
11828,Te_rho_z53,Ne_rho_z21,True,,left_only
11829,Te_rho_z53,Ne_rho_z22,True,,left_only
11830,Te_rho_z53,Ne_rho_z23,True,,left_only
11831,Te_rho_z53,Ne_rho_z24,True,,left_only
11870,Te_rho_z53,Ne_rho_z63,True,,left_only
11871,Te_rho_z53,Ne_rho_z64,True,,left_only
11872,Te_rho_z53,Ne_rho_z65,True,,left_only
11873,Te_rho_z53,Ne_rho_z66,True,,left_only
11874,Te_rho_z53,Ne_rho_z67,True,,left_only
11936,Te_rho_z54,Ne_rho_z18,True,,left_only
11937,Te_rho_z54,Ne_rho_z19,True,,left_only
11938,Te_rho_z54,Ne_rho_z20,True,,left_only
11939,Te_rho_z54,Ne_rho_z21,True,,left_only
11940,Te_rho_z54,Ne_rho_z22,True,,left_only
11941,Te_rho_z54,Ne_rho_z23,True,,left_only
11942,Te_rho_z54,Ne_rho_z24,True,,left_only
11981,Te_rho_z54,Ne_rho_z63,True,,left_only
11982,Te_rho_z54,Ne_rho_z64,True,,left_only
11983,Te_rho_z54,Ne_rho_z65,True,,left_only
11984,Te_rho_z54,Ne_rho_z66,True,,left_only
11985,Te_rho_z54,Ne_rho_z67,True,,left_only
12047,Te_rho_z55,Ne_rho_z18,True,,left_only
12048,Te_rho_z55,Ne_rho_z19,True,,left_only
12049,Te_rho_z55,Ne_rho_z20,True,,left_only
12050,Te_rho_z55,Ne_rho_z21,True,,left_only
12051,Te_rho_z55,Ne_rho_z22,True,,left_only
12052,Te_rho_z55,Ne_rho_z23,True,,left_only
12053,Te_rho_z55,Ne_rho_z24,True,,left_only
12093,Te_rho_z55,Ne_rho_z64,True,,left_only
12094,Te_rho_z55,Ne_rho_z65,True,,left_only
12095,Te_rho_z55,Ne_rho_z66,True,,left_only
12096,Te_rho_z55,Ne_rho_z67,True,,left_only
12157,Te_rho_z56,Ne_rho_z18,True,,left_only
12158,Te_rho_z56,Ne_rho_z19,True,,left_only
12159,Te_rho_z56,Ne_rho_z20,True,,left_only
12160,Te_rho_z56,Ne_rho_z21,True,,left_only
12161,Te_rho_z56,Ne_rho_z22,True,,left_only
12162,Te_rho_z56,Ne_rho_z23,True,,left_only
12163,Te_rho_z56,Ne_rho_z24,True,,left_only
12204,Te_rho_z56,Ne_rho_z65,True,,left_only
12205,Te_rho_z56,Ne_rho_z66,True,,left_only
12206,Te_rho_z56,Ne_rho_z67,True,,left_only
12265,Te_rho_z57,Ne_rho_z19,True,,left_only
12266,Te_rho_z57,Ne_rho_z20,True,,left_only
12267,Te_rho_z57,Ne_rho_z21,True,,left_only
12268,Te_rho_z57,Ne_rho_z22,True,,left_only
12269,Te_rho_z57,Ne_rho_z23,True,,left_only
12270,Te_rho_z57,Ne_rho_z24,True,,left_only
12311,Te_rho_z57,Ne_rho_z65,True,,left_only
12312,Te_rho_z57,Ne_rho_z66,True,,left_only
12313,Te_rho_z57,Ne_rho_z67,True,,left_only
12314,Te_rho_z57,Te_rho_z14,True,,left_only
12369,Te_rho_z58,Ne_rho_z19,True,,left_only
12370,Te_rho_z58,Ne_rho_z20,True,,left_only
12371,Te_rho_z58,Ne_rho_z21,True,,left_only
12372,Te_rho_z58,Ne_rho_z22,True,,left_only
12373,Te_rho_z58,Ne_rho_z23,True,,left_only
12374,Te_rho_z58,Ne_rho_z24,True,,left_only
12416,Te_rho_z58,Ne_rho_z66,True,,left_only
12417,Te_rho_z58,Ne_rho_z67,True,,left_only
12418,Te_rho_z58,Te_rho_z14,True,,left_only
12419,Te_rho_z58,Te_rho_z15,True,,left_only
12420,Te_rho_z58,Te_rho_z16,True,,left_only
12473,Te_rho_z59,Ne_rho_z19,True,,left_only
12474,Te_rho_z59,Ne_rho_z20,True,,left_only
12475,Te_rho_z59,Ne_rho_z21,True,,left_only
12476,Te_rho_z59,Ne_rho_z22,True,,left_only
12477,Te_rho_z59,Ne_rho_z23,True,,left_only
12478,Te_rho_z59,Ne_rho_z24,True,,left_only
12521,Te_rho_z59,Ne_rho_z67,True,,left_only
12522,Te_rho_z59,Te_rho_z14,True,,left_only
12523,Te_rho_z59,Te_rho_z15,True,,left_only
12524,Te_rho_z59,Te_rho_z16,True,,left_only
12525,Te_rho_z59,Te_rho_z17,True,,left_only
12526,Te_rho_z59,Te_rho_z18,True,,left_only
12527,Te_rho_z59,Te_rho_z19,True,,left_only
12528,Te_rho_z59,Te_rho_z20,True,,left_only
12529,Te_rho_z59,Te_rho_z21,True,,left_only
12530,Te_rho_z59,Te_rho_z22,True,,left_only
12531,Te_rho_z59,Te_rho_z23,True,,left_only
12532,Te_rho_z59,Te_rho_z24,True,,left_only
12533,Te_rho_z59,Te_rho_z25,True,,left_only
12534,Te_rho_z59,Te_rho_z26,True,,left_only
12535,Te_rho_z59,Te_rho_z27,True,,left_only
12625,Te_rho_z60,Ne_rho_z19,True,,left_only
12626,Te_rho_z60,Ne_rho_z20,True,,left_only
12627,Te_rho_z60,Ne_rho_z21,True,,left_only
12628,Te_rho_z60,Ne_rho_z22,True,,left_only
12629,Te_rho_z60,Ne_rho_z23,True,,left_only
12630,Te_rho_z60,Ne_rho_z24,True,,left_only
12631,Te_rho_z60,Ne_rho_z25,True,,left_only
12674,Te_rho_z60,Te_rho_z14,True,,left_only
12675,Te_rho_z60,Te_rho_z15,True,,left_only
12676,Te_rho_z60,Te_rho_z16,True,,left_only
12677,Te_rho_z60,Te_rho_z17,True,,left_only
12678,Te_rho_z60,Te_rho_z18,True,,left_only
12679,Te_rho_z60,Te_rho_z19,True,,left_only
12680,Te_rho_z60,Te_rho_z20,True,,left_only
12681,Te_rho_z60,Te_rho_z21,True,,left_only
12682,Te_rho_z60,Te_rho_z22,True,,left_only
12683,Te_rho_z60,Te_rho_z23,True,,left_only
12684,Te_rho_z60,Te_rho_z24,True,,left_only
12685,Te_rho_z60,Te_rho_z25,True,,left_only
12686,Te_rho_z60,Te_rho_z26,True,,left_only
12687,Te_rho_z60,Te_rho_z27,True,,left_only
12688,Te_rho_z60,Te_rho_z28,True,,left_only
12689,Te_rho_z60,Te_rho_z29,True,,left_only
12690,Te_rho_z60,Te_rho_z30,True,,left_only
12691,Te_rho_z60,Te_rho_z31,True,,left_only
12692,Te_rho_z60,Te_rho_z32,True,,left_only
12693,Te_rho_z60,Te_rho_z33,True,,left_only
12694,Te_rho_z60,Te_rho_z34,True,,left_only
12695,Te_rho_z60,Te_rho_z35,True,,left_only
12696,Te_rho_z60,Te_rho_z36,True,,left_only
12697,Te_rho_z60,Te_rho_z37,True,,left_only
12698,Te_rho_z60,Te_rho_z38,True,,left_only
12729,Te_rho_z61,Ne_rho_z19,True,,left_only
12730,Te_rho_z61,Ne_rho_z20,True,,left_only
12731,Te_rho_z61,Ne_rho_z21,True,,left_only
12732,Te_rho_z61,Ne_rho_z22,True,,left_only
12733,Te_rho_z61,Ne_rho_z23,True,,left_only
12734,Te_rho_z61,Ne_rho_z24,True,,left_only
12735,Te_rho_z61,Ne_rho_z25,True,,left_only
12778,Te_rho_z61,Te_rho_z14,True,,left_only
